Unnamed: 0,Date,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
45,2015-02-15,1791.51,908.96,2.55,0.0,880.0,880.0,0.0,0.0,organic,2015,MiamiFtLauderdale
11,2016-10-09,20761.25,1173.39,16842.78,0.0,2745.08,2717.31,27.77,0.0,organic,2016,SanFrancisco
30,2015-05-31,1282095.88,981853.86,177850.55,10400.82,111990.65,81585.03,30405.62,0.0,conventional,2015,PhoenixTucson
11,2017-10-15,418233.95,20138.49,331423.32,2218.03,64454.11,57500.31,6953.8,0.0,conventional,2017,Boston
15,2015-09-13,603840.95,110779.86,367833.98,48322.55,76904.56,76151.26,734.16,19.14,conventional,2015,SanFrancisco
35,2015-04-26,1764.81,1.22,1045.34,0.0,718.25,373.33,344.92,0.0,organic,2015,Louisville
25,2016-07-03,3486.32,252.15,525.74,0.0,2708.43,2617.74,90.69,0.0,organic,2016,Pittsburgh
29,2017-06-11,583709.06,5556.48,457512.97,3039.46,117600.15,109052.09,5650.84,2897.22,conventional,2017,Boston
39,2015-03-29,2971443.88,456518.93,1472879.42,196545.04,845500.49,758625.31,82421.91,4453.27,conventional,2015,GreatLakes
26,2015-06-28,3772.87,686.65,1498.15,548.6,1039.47,719.34,320.13,0.0,organic,2015,SouthCarolina
40,2017-03-26,1704624.12,765106.73,474410.9,8534.77,456571.72,432296.32,5044.13,19231.27,conventional,2017,Plains
8,2015-11-01,204738.15,129683.8,16059.69,486.47,58508.19,50413.78,8082.05,12.36,conventional,2015,NewOrleansMobile
39,2016-03-27,936600.58,638259.36,112685.01,30073.26,155582.95,99134.34,56448.61,0.0,conventional,2016,WestTexNewMexico
27,2015-06-21,45352.7,16257.28,20593.79,0.0,8501.63,8501.63,0.0,0.0,organic,2015,LosAngeles
24,2017-07-16,3372297.92,613737.91,1337473.31,342667.93,1078418.77,686341.95,302794.91,89281.91,conventional,2017,GreatLakes
2,2018-03-11,788107.23,159389.01,205340.23,16598.6,406779.39,156327.39,250452.0,0.0,conventional,2018,Denver
27,2017-06-25,680060.61,129823.78,162186.47,1038.82,387011.54,386543.6,73.92,394.02,conventional,2017,Seattle
44,2017-02-26,864199.16,471215.82,67019.53,15924.59,310039.22,126854.84,183184.38,0.0,conventional,2017,WestTexNewMexico
8,2015-11-01,3127.26,1849.9,18.78,0.0,1258.58,1258.58,0.0,0.0,organic,2015,Orlando
4,2015-11-29,59169.17,6464.54,46706.82,0.0,5997.81,3485.76,2512.05,0.0,organic,2015,GreatLakes
7,2018-02-04,8082.68,205.29,1857.77,0.0,6019.62,5345.21,674.41,0.0,organic,2018,Roanoke
6,2016-11-13,1284.68,69.31,822.04,0.0,393.33,393.33,0.0,0.0,organic,2016,GrandRapids
38,2017-04-09,13786.93,1208.64,9538.85,1.65,3037.79,915.53,2122.26,0.0,organic,2017,SanDiego
4,2017-12-03,427791.0,132009.0,238373.0,779.0,56630.0,52589.0,502.0,3539.0,conventional,2017,Sacramento
18,2016-08-21,808012.61,484477.52,87640.89,12142.01,223752.19,142739.33,81012.86,0.0,conventional,2016,WestTexNewMexico
5,2016-11-20,115682.53,3591.69,49368.6,0.0,62722.24,20964.29,41757.95,0.0,organic,2016,GreatLakes
31,2016-05-22,585351.77,206761.15,110884.32,174.9,267531.4,91575.69,171020.72,4934.99,conventional,2016,Atlanta
8,2016-10-30,142955.49,39376.44,29382.3,26881.22,47315.53,40258.68,6816.57,240.28,conventional,2016,Charlotte
23,2016-07-17,13916.21,1024.5,3135.0,681.36,9075.35,6516.71,2558.64,0.0,organic,2016,SouthCarolina
19,2017-08-20,307618.14,4339.15,107640.2,884.18,194754.61,21955.22,172119.45,679.94,conventional,2017,CincinnatiDayton
5,2016-11-20,38598.98,814.68,27876.91,1.0,9906.39,9906.39,0.0,0.0,conventional,2016,Syracuse
29,2016-06-05,3715458.49,1596545.36,650812.6,121002.86,1347097.67,1196472.82,124721.49,25903.36,conventional,2016,LosAngeles
6,2018-02-11,292742.42,73304.78,95360.46,1648.41,122428.77,107274.6,14805.83,348.34,conventional,2018,RichmondNorfolk
2,2015-12-13,51913.12,8067.97,13612.91,0.0,30232.24,21066.55,9165.69,0.0,organic,2015,LosAngeles
37,2015-04-12,71697.82,42155.69,5686.47,36.67,23818.99,23576.67,242.32,0.0,organic,2015,SouthCentral
49,2017-01-22,15417.31,9.6,969.46,0.0,14438.25,14438.25,0.0,0.0,organic,2017,Boston
1,2016-12-18,123555.7,47067.52,38353.81,1974.86,36159.51,27858.11,8301.4,0.0,conventional,2016,Pittsburgh
7,2018-02-04,427950.71,11605.62,345582.17,1100.67,69662.25,67967.4,1438.65,256.2,conventional,2018,HartfordSpringfield
10,2017-10-22,152418.64,89649.03,11079.1,260.69,51429.82,21040.91,30388.91,0.0,conventional,2017,Jacksonville
8,2017-11-05,13199.3,194.06,2940.82,0.0,10064.42,3749.04,6315.38,0.0,organic,2017,CincinnatiDayton
50,2015-01-11,1258.62,814.13,44.49,0.0,400.0,400.0,0.0,0.0,organic,2015,Tampa
0,2015-12-27,1754.98,1154.87,45.01,28.43,526.67,526.67,0.0,0.0,organic,2015,Jacksonville
37,2016-04-10,35474.03,70.12,35212.51,0.0,191.4,191.4,0.0,0.0,organic,2016,Chicago
8,2015-11-01,831994.43,140330.11,446007.8,8551.05,237105.47,41633.91,195471.56,0.0,conventional,2015,Denver
37,2015-04-12,158490.37,111682.33,9658.98,12737.74,24411.32,14353.71,10057.61,0.0,conventional,2015,Nashville
28,2015-06-14,194492.22,79176.9,72391.43,282.49,42641.4,9416.59,33224.81,0.0,organic,2015,West
1,2015-12-20,2044020.93,446433.13,1024405.09,96387.48,476795.23,434534.42,38523.1,3737.71,conventional,2015,Midsouth
51,2015-01-04,9213.49,3727.52,4327.52,0.0,1158.45,1158.45,0.0,0.0,organic,2015,Sacramento
20,2016-08-07,99683.11,14670.87,69054.28,10.9,15947.06,14597.2,178.19,1171.67,conventional,2016,Albany
27,2016-06-19,5180.22,977.06,48.63,0.0,4154.53,4144.53,10.0,0.0,organic,2016,MiamiFtLauderdale
50,2015-01-11,30682.77,8855.89,15070.85,24.8,6731.23,1699.95,5031.28,0.0,organic,2015,Denver
27,2015-06-21,214929.13,79625.61,96596.31,135.42,38571.79,5631.69,32940.1,0.0,organic,2015,West
7,2016-11-06,3297.5,10.89,29.95,0.0,3256.66,3243.33,13.33,0.0,organic,2016,MiamiFtLauderdale
15,2015-09-13,6742.51,409.09,4994.22,0.0,1339.2,638.66,700.54,0.0,organic,2015,Nashville
45,2016-02-14,456439.67,4686.98,316152.87,41374.9,94224.92,91688.51,2536.41,0.0,conventional,2016,NorthernNewEngland
46,2016-02-07,9462.0,7.59,1515.63,0.0,7938.78,7179.88,758.9,0.0,organic,2016,Boston
13,2016-09-25,553863.82,40600.81,337874.13,98808.73,76580.15,65665.7,744.44,10170.01,conventional,2016,Chicago
42,2015-03-08,2708.59,1060.0,15.26,0.0,1633.33,1633.33,0.0,0.0,organic,2015,MiamiFtLauderdale
26,2017-07-02,767074.64,138050.07,193657.22,15389.61,419977.74,417909.15,1832.24,236.35,conventional,2017,Portland
7,2018-02-04,7764.86,126.5,542.34,0.0,7096.02,7081.87,14.15,0.0,organic,2018,Orlando
15,2016-09-11,635036.01,80472.32,355228.95,99520.95,99813.79,97150.37,2084.68,578.74,conventional,2016,Chicago
35,2017-04-30,259279.19,61897.14,51045.63,294.91,146041.51,37095.98,108945.53,0.0,organic,2017,West
32,2017-05-21,764241.14,67698.15,496380.19,123099.28,77063.52,67000.24,2740.06,7323.22,conventional,2017,Chicago
23,2015-07-19,4216.12,480.49,3201.75,0.0,533.88,0.0,533.88,0.0,organic,2015,Spokane
5,2016-11-20,289773.71,94610.3,151992.19,1201.7,41969.52,41822.75,141.77,5.0,conventional,2016,Sacramento
30,2015-05-31,89469.59,8593.51,46639.27,5152.23,29084.58,17885.01,11199.57,0.0,organic,2015,Midsouth
40,2015-03-22,41439.59,22334.06,12861.93,0.0,6243.6,6243.6,0.0,0.0,organic,2015,LosAngeles
28,2017-06-18,92906.33,40471.78,3263.11,8414.51,40756.93,40688.09,26.66,42.18,conventional,2017,Boise
50,2015-01-11,274481.48,126092.05,101653.19,9591.88,37144.36,36874.44,269.92,0.0,conventional,2015,LasVegas
43,2017-03-05,50890.73,717.57,4138.84,0.0,46034.32,1385.06,44649.26,0.0,organic,2017,Detroit
21,2016-07-31,24047.65,3526.76,14455.51,1723.03,4342.35,4337.46,4.89,0.0,organic,2016,NewYork
48,2015-01-25,556368.86,207494.87,212312.02,4753.87,131808.1,95964.83,35843.27,0.0,organic,2015,TotalUS
42,2016-03-06,234512.25,3704.39,129150.5,24314.72,77342.64,17632.22,54219.12,5491.3,conventional,2016,CincinnatiDayton
44,2016-02-21,7047624.39,2022750.67,2166534.86,123948.37,2734390.49,1670968.69,1062368.09,1053.71,conventional,2016,West
7,2016-11-06,1298.02,66.35,648.34,0.0,583.33,583.33,0.0,0.0,organic,2016,GrandRapids
40,2017-03-26,630931.96,158588.8,150934.84,20052.83,301355.49,144528.42,156827.07,0.0,conventional,2017,Denver
16,2017-09-10,12934.91,6537.25,20.37,0.0,6377.29,6377.29,0.0,0.0,organic,2017,Houston
31,2016-05-22,488201.43,156352.97,253576.99,20549.75,57721.72,55547.83,0.0,2173.89,conventional,2016,Sacramento
46,2017-02-12,5288.74,4.0,1259.97,0.0,4024.77,313.33,3711.44,0.0,organic,2017,Louisville
28,2016-06-12,40535.05,162.25,38677.24,0.0,1695.56,1695.56,0.0,0.0,organic,2016,Chicago
47,2016-01-31,88040.94,19600.06,19030.78,3497.5,45912.6,45821.45,76.77,14.38,conventional,2016,Spokane
51,2015-01-04,2192.13,8.66,939.43,0.0,1244.04,1244.04,0.0,0.0,organic,2015,Boston
49,2016-01-17,272594.61,102087.13,115257.04,8461.9,46788.54,46788.54,0.0,0.0,conventional,2016,RichmondNorfolk
16,2017-09-10,6601.76,248.6,125.76,0.0,6227.4,5804.52,422.88,0.0,organic,2017,NewOrleansMobile
30,2015-05-31,6236903.31,3620440.35,1826496.62,209443.33,580523.01,554224.64,23083.08,3215.29,conventional,2015,California
24,2016-07-10,10301.6,1248.06,4556.18,24.96,4472.4,4062.63,409.77,0.0,organic,2016,Philadelphia
21,2017-08-06,7587.69,559.74,1980.71,0.0,5047.24,4024.59,1022.65,0.0,organic,2017,Columbus
34,2015-05-03,366987.36,2322.24,304233.27,59.55,60372.3,60354.57,17.73,0.0,conventional,2015,NorthernNewEngland
15,2015-09-13,3338.53,510.57,1315.43,465.66,1046.87,1036.36,10.51,0.0,organic,2015,SouthCarolina
36,2017-04-23,147244.2,2554.61,70195.44,39.89,74454.26,72228.55,2225.71,0.0,conventional,2017,BuffaloRochester
14,2016-09-18,6130653.55,3357771.2,1103971.44,16478.55,1652432.36,1446564.1,189481.99,16386.27,conventional,2016,SouthCentral
41,2016-03-13,1103110.33,670917.46,256531.59,16153.46,159507.82,90790.53,68717.29,0.0,conventional,2016,PhoenixTucson
20,2017-08-13,4017.01,0.0,169.15,0.0,3847.86,2080.86,1767.0,0.0,organic,2017,Syracuse
34,2015-05-03,558113.22,401968.96,37800.63,164.47,118179.16,62416.87,55151.18,611.11,conventional,2015,Tampa
51,2015-01-04,142349.77,107490.73,25711.96,2.93,9144.15,9144.15,0.0,0.0,organic,2015,California
20,2016-08-07,352764.25,127164.35,60621.61,20552.56,144425.73,124979.56,18669.46,776.71,conventional,2016,Detroit
44,2015-02-22,109546.92,1709.23,45393.96,131.72,62312.01,61765.34,546.67,0.0,conventional,2015,BuffaloRochester
11,2015-10-11,264227.78,4555.33,206738.06,491.68,52442.71,49064.3,3378.41,0.0,conventional,2015,HartfordSpringfield
2,2016-12-11,510800.58,3711.2,409645.98,5052.84,92390.56,90449.44,1634.18,306.94,conventional,2016,Boston
11,2018-01-07,771313.78,89883.07,466602.79,4167.07,210660.85,189304.53,21356.32,0.0,conventional,2018,BaltimoreWashington
35,2015-04-26,137885.58,63041.96,47028.39,81.83,27733.4,27733.4,0.0,0.0,conventional,2015,Roanoke
14,2015-09-20,312177.28,148633.9,77644.18,14421.82,71477.38,49597.26,21851.29,28.83,conventional,2015,SouthCarolina
20,2017-08-13,17452.06,65.48,6949.79,0.0,10436.79,10433.46,3.33,0.0,organic,2017,Chicago
47,2017-02-05,48964.14,3181.84,19535.39,151.77,26095.14,15341.1,10754.04,0.0,organic,2017,Plains
10,2017-10-22,3133906.68,1888095.12,344382.02,8075.73,893353.81,544946.37,348391.24,16.2,conventional,2017,Southeast
1,2018-03-18,3395262.7,1116865.19,700177.12,62395.31,1515825.08,1435807.52,25385.22,54632.34,conventional,2018,LosAngeles
48,2017-01-29,163084.68,66807.47,32338.23,1335.12,62603.86,54598.58,8001.06,4.22,conventional,2017,Columbus
35,2017-04-30,124926.39,2573.11,99451.52,81.89,22819.87,10547.36,12272.51,0.0,conventional,2017,Albany
51,2015-01-04,8764.33,144.47,6921.75,0.0,1698.11,585.96,1112.15,0.0,organic,2015,CincinnatiDayton
23,2016-07-17,612572.73,138377.47,140619.34,16322.19,317253.73,316116.69,946.32,190.72,conventional,2016,Portland
9,2017-10-29,479880.25,310309.77,48829.24,661.15,120080.09,69292.89,50787.2,0.0,conventional,2017,Tampa
1,2015-12-20,43696.22,2258.69,27086.7,2382.98,11967.85,9205.1,2762.75,0.0,organic,2015,Midsouth
0,2017-12-31,194627.58,63533.54,44810.59,99.22,86184.23,64304.28,21865.75,14.2,conventional,2017,Roanoke
12,2016-10-02,76112.99,10357.01,22863.79,3.17,42889.02,37434.0,5455.02,0.0,organic,2016,LosAngeles
28,2016-06-12,8338.7,2197.91,2158.0,1.77,3981.02,3957.44,23.58,0.0,organic,2016,StLouis
7,2016-11-06,767190.62,10277.48,460230.47,3519.45,293163.22,250705.71,42457.51,0.0,conventional,2016,NewYork
15,2017-09-17,7698.45,274.35,139.9,0.0,7284.2,6095.36,1188.84,0.0,organic,2017,BuffaloRochester
26,2015-06-28,67201.29,7894.13,35220.02,4380.25,19706.89,12921.08,6785.81,0.0,organic,2015,Midsouth
1,2018-03-18,40632.46,6924.19,13914.86,0.0,19793.41,19760.84,32.57,0.0,organic,2018,Philadelphia
2,2016-12-11,333109.65,135589.71,44003.6,5245.09,148271.25,145974.91,2039.21,257.13,conventional,2016,Detroit
5,2015-11-22,4481990.34,1549012.12,1588339.47,118170.98,1226467.77,730580.48,494585.14,1302.15,conventional,2015,West
52,2017-01-01,4225245.4,636277.7,2157249.6,189356.95,1242361.15,885769.21,349032.8,7559.14,conventional,2017,GreatLakes
32,2017-05-21,3415474.26,605625.06,1302177.14,268428.07,1239243.99,750032.2,434987.85,54223.94,conventional,2017,GreatLakes
27,2015-06-21,198137.18,84699.66,38461.41,51.04,74925.07,74925.07,0.0,0.0,conventional,2015,StLouis
47,2017-02-05,9668.72,219.34,3567.45,282.75,5599.18,5467.43,131.75,0.0,organic,2017,RaleighGreensboro
1,2015-12-20,1563.02,34.6,1.3,0.0,1527.12,1527.12,0.0,0.0,organic,2015,MiamiFtLauderdale
48,2015-01-25,1480.91,16.46,90.53,0.0,1373.92,1373.92,0.0,0.0,organic,2015,BuffaloRochester
1,2017-12-24,3639.23,80.45,643.63,3.77,2911.38,1784.19,1127.19,0.0,organic,2017,Jacksonville
17,2017-09-03,115506.15,27598.89,37446.95,91.48,50368.83,43969.06,5061.79,1337.98,conventional,2017,Roanoke
37,2016-04-10,312471.42,166398.15,34799.32,612.27,110661.68,81778.22,28883.46,0.0,conventional,2016,NewOrleansMobile
37,2017-04-16,25766.73,6434.9,11652.22,11.63,7667.98,7475.66,192.32,0.0,organic,2017,Philadelphia
18,2015-08-23,65333.2,2607.26,39932.88,1974.24,20818.82,10968.34,9442.4,408.08,conventional,2015,Louisville
48,2016-01-24,207961.33,13436.84,110261.96,30644.07,53618.46,42136.65,11481.81,0.0,conventional,2016,Charlotte
3,2018-03-04,594551.6,272245.24,37136.05,1763.52,283406.79,178019.66,103016.02,2371.11,conventional,2018,Atlanta
25,2015-07-05,3183419.6,632988.75,1545460.43,232974.97,771995.45,717654.81,53154.69,1185.95,conventional,2015,Midsouth
9,2015-10-25,180316.1,68613.89,70131.72,13184.36,28386.13,27568.35,817.78,0.0,conventional,2015,RichmondNorfolk
17,2015-08-30,939785.74,610521.08,238518.32,5931.86,84814.48,84714.7,99.78,0.0,conventional,2015,PhoenixTucson
44,2016-02-21,12382.8,1078.6,801.1,3.49,10499.61,20.55,10479.06,0.0,organic,2016,StLouis
36,2017-04-23,205401.48,7434.43,68248.73,1022.47,128695.85,29243.61,99417.18,35.06,conventional,2017,CincinnatiDayton
43,2015-03-01,814484.79,361996.84,275458.57,5556.02,171473.36,148488.14,22985.22,0.0,organic,2015,TotalUS
40,2017-03-26,236515.28,133157.9,29086.58,355.97,73914.83,53280.49,10526.56,10107.78,conventional,2017,NewOrleansMobile
25,2017-07-09,9167.98,584.28,2285.45,0.0,6298.25,1024.34,5273.91,0.0,organic,2017,Columbus
11,2018-01-07,1390616.83,658828.73,171364.98,3656.03,556767.09,446637.02,110130.07,0.0,conventional,2018,Houston
41,2015-03-15,827010.39,30100.78,600833.1,98822.1,97254.41,93312.94,3914.88,26.59,conventional,2015,Chicago
21,2015-08-02,235505.63,76879.31,101904.61,13008.81,43712.9,43712.9,0.0,0.0,conventional,2015,RichmondNorfolk
13,2017-10-01,24610645.21,8342407.59,8354516.32,384794.18,7528927.12,5513111.7,1954129.38,61686.04,conventional,2017,TotalUS
10,2015-10-18,29375123.6,9162094.14,14082539.61,1220251.19,4910238.66,3930198.18,952191.42,27849.06,conventional,2015,TotalUS
1,2015-12-20,180186.23,24111.34,100758.01,158.29,55158.59,53929.04,1229.55,0.0,conventional,2015,HarrisburgScranton
32,2015-05-17,6214.56,428.47,3469.2,0.0,2316.89,433.33,1883.56,0.0,organic,2015,Detroit
45,2015-02-15,116499.36,85444.97,21689.75,0.0,9364.64,9364.64,0.0,0.0,organic,2015,California
50,2015-01-11,2713699.6,1786326.65,617233.39,58892.91,251246.65,222971.68,25111.74,3163.23,conventional,2015,LosAngeles
34,2017-05-07,16765.51,2383.48,6793.53,18.88,7569.62,7569.62,0.0,0.0,organic,2017,Philadelphia
45,2015-02-15,399883.99,3794.97,281106.45,143.41,114839.16,114283.61,555.55,0.0,conventional,2015,Boston
11,2018-01-07,68938.02,3687.73,46420.2,60.09,18770.0,5075.27,13694.73,0.0,conventional,2018,Syracuse
46,2015-02-08,477875.71,26219.21,336509.39,1353.94,113793.17,100107.79,13683.87,1.51,conventional,2015,Philadelphia
42,2017-03-12,310151.12,170948.09,50945.22,60.0,88197.81,52520.07,35677.74,0.0,conventional,2017,Tampa
29,2016-06-05,7906.25,20.1,3652.17,0.0,4233.98,4219.09,14.89,0.0,organic,2016,HartfordSpringfield
9,2017-10-29,37155.43,986.73,9121.99,99.38,26947.33,26934.0,13.33,0.0,organic,2017,BaltimoreWashington
38,2016-04-03,13281.61,7693.54,1683.6,0.0,3904.47,3146.03,758.44,0.0,organic,2016,PhoenixTucson
4,2017-12-03,247242.48,23973.38,52395.33,86.28,170787.49,160329.49,10458.0,0.0,organic,2017,Northeast
23,2015-07-19,103081.23,33422.15,59794.77,0.0,9864.31,9864.31,0.0,0.0,organic,2015,California
47,2015-02-01,7634.17,4366.54,2884.3,0.0,383.33,383.33,0.0,0.0,organic,2015,LasVegas
23,2016-07-17,1006984.22,551921.4,219856.17,8567.51,226639.14,189089.17,37549.97,0.0,conventional,2016,Houston
2,2015-12-13,3270.51,240.87,2033.23,379.06,617.35,570.0,47.35,0.0,organic,2015,RaleighGreensboro
30,2017-06-04,8668.35,152.13,1385.07,0.0,7131.15,1178.64,5952.51,0.0,organic,2017,Indianapolis
11,2018-01-07,5756632.36,2350838.88,1704810.36,135053.06,1565930.06,1465321.32,25951.12,74657.62,conventional,2018,California
11,2016-10-09,14282.79,252.46,6045.5,665.88,7318.95,6449.47,869.48,0.0,organic,2016,RaleighGreensboro
22,2016-07-24,15012.57,285.28,6934.87,1420.55,6371.87,5946.47,425.4,0.0,organic,2016,RaleighGreensboro
32,2016-05-15,522134.64,214251.75,138866.8,113.49,168902.6,58113.67,106150.87,4638.06,conventional,2016,Tampa
25,2015-07-05,4129.23,2030.29,1664.7,0.0,434.24,30.0,404.24,0.0,organic,2015,StLouis
10,2015-10-18,4687705.56,2488221.2,1352548.07,274013.56,572922.73,489000.2,83782.52,140.01,conventional,2015,SouthCentral
19,2017-08-20,223619.15,3659.65,155326.78,79.42,64553.3,59503.97,3259.33,1790.0,conventional,2017,HartfordSpringfield
25,2016-07-03,87258.97,15707.89,15614.27,956.86,54979.95,38190.18,16789.77,0.0,organic,2016,Southeast
22,2015-07-26,3206.72,228.17,1265.39,861.44,851.72,835.05,16.67,0.0,organic,2015,Charlotte
51,2015-01-04,491738.0,7193.87,396752.18,128.82,87663.13,87406.84,256.29,0.0,conventional,2015,Boston
8,2016-10-30,667.95,4.91,57.64,0.0,605.4,605.4,0.0,0.0,organic,2016,Syracuse
40,2017-03-26,20170.65,7369.03,9827.33,0.0,2974.29,2974.29,0.0,0.0,organic,2017,SanFrancisco
18,2017-08-27,11862.16,517.0,3473.29,114.73,7757.14,6903.89,853.25,0.0,organic,2017,RichmondNorfolk
20,2015-08-09,935149.69,474778.09,356592.63,5288.3,98490.67,62834.44,35656.23,0.0,conventional,2015,Houston
40,2017-03-26,8253.8,1009.21,102.57,0.0,7142.02,5803.6,1338.42,0.0,organic,2017,Tampa
49,2016-01-17,2528.26,903.01,6.46,0.0,1618.79,1613.05,5.74,0.0,organic,2016,MiamiFtLauderdale
0,2017-12-31,21941.34,1822.05,2761.23,4.91,17353.15,17347.57,5.58,0.0,organic,2017,Philadelphia
12,2016-10-02,815711.64,345171.12,206765.02,11411.45,252364.05,130376.06,121767.16,220.83,conventional,2016,PhoenixTucson
47,2016-01-31,3318109.53,1774273.7,625042.37,15260.7,903532.76,485345.67,418187.09,0.0,conventional,2016,Southeast
17,2015-08-30,284309.17,114660.27,124423.82,6958.54,38266.54,37518.56,747.98,0.0,conventional,2015,LasVegas
33,2016-05-08,85623.78,1143.94,51234.94,411.23,32833.67,32833.67,0.0,0.0,conventional,2016,Syracuse
23,2016-07-17,5896.38,608.4,197.45,0.0,5090.53,5069.15,21.38,0.0,organic,2016,Pittsburgh
38,2016-04-03,186673.69,36366.56,88833.96,90.37,61382.8,59419.89,1962.91,0.0,conventional,2016,HarrisburgScranton
1,2018-03-18,855251.17,457635.79,137597.04,8422.08,251596.26,151191.85,98535.6,1868.81,conventional,2018,WestTexNewMexico
33,2016-05-08,427575.05,170359.46,144990.1,8687.46,103538.03,46595.95,56942.08,0.0,conventional,2016,LasVegas
21,2016-07-31,48248.63,3816.63,12705.33,38.64,31688.03,2455.73,29232.3,0.0,organic,2016,Seattle
1,2018-03-18,1564859.63,73760.49,911098.28,612.78,579388.08,552433.16,24302.69,2652.23,conventional,2018,NewYork
17,2016-08-28,14753.18,433.33,5340.54,561.53,8417.78,6859.91,1557.87,0.0,organic,2016,RaleighGreensboro
19,2017-08-20,388250.81,113908.85,34529.25,26555.78,213256.93,191985.02,8146.65,13125.26,conventional,2017,Detroit
12,2015-10-04,404301.76,154884.04,194838.77,18666.34,35912.61,31952.3,3960.31,0.0,conventional,2015,SanDiego
27,2015-06-21,16136.49,655.45,15171.04,0.0,310.0,310.0,0.0,0.0,organic,2015,Chicago
15,2016-09-11,432472.11,140888.49,229037.12,4350.92,58195.58,57595.58,0.0,600.0,conventional,2016,Sacramento
